Codigo;Codigo CAS-CHILE;Nombre del Bien;Subfamilia;Familia;DenominaciÛn;Cuenta Contable;Marca;Modelo;Serie;Descripcion;Origen;Responsable;Dependencia;Establecimiento;Unidad;Fecha;Estado; Valor sin iva ; Valor con iva ;OCompra;En Uso;TIPO DE CONTROL;VIDA UTIL EN A—OS S/CGR;VIDA UTIL EN MESES;VIDA UTIL SEG⁄N CRITERIO CGR EN MESES;VIDA UTIL INSUMIDA EN MESES;VIDA UTIL RETANTE EN MESES;DEPRECIACION MENSUAL;DEPRECIACION ACUMULADA ;VALOR LIBRO;VERIFICADO;FECHA VERIFICACION;REGISTRO NUEVO;eso1;eso2
SLD-003237;008-026-016;SILLA ISO ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 3 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;26.800;31.892;3479-1589-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;31.892;;;;;
SLD-003238;004-003-001;COMPUTADOR ALL IN ONE;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;HP;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;672.258;799.987;4173-299-SE22;SI;ACTIVO FIJO;6;72;54;18;54;11.111;199.998;599.989;;;;;
SLD-003239;007-002-001;TELEFONO IP;TELEFONO;MAQUINAS Y EQUIPOS DE OFICINA;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;65.000;77.350;838104-968-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;77.350;;;;;
SLD-003240;008-008-008;ESCRITORIO SIMPLE;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;54.000;64.260;3081-15-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;64.260;;;;;
SLD-003241;002-015-021;CAMILLA DE PROCEDIMIENTOS;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;274.416;326.555;812261-1776-SE22;SI;ACTIVO FIJO;8;96;72;24;72;3.402;81.648;244.907;;;;;
SLD-003242;002-015-015;ESCABEL;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;49.000;58.310;1267885-1110-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;58.310;;;;;
SLD-003243;002-011-004;BALANZA CONTROL CORPORAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;390.590;464.802;4238-377-SE22;SI;ACTIVO FIJO;8;96;72;24;72;4.842;116.208;348.594;;;;;
SLD-003244;008-026-016;SILLA ISO ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;26.800;31.892;3479-1589-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;31.892;;;;;
SLD-003245;008-026-016;SILLA ISO ACOLCHADA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;26.800;31.892;3479-1589-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;31.892;;;;;
SLD-003246;008-026-005;SILLA DE ESCRITORIO GIRATORIA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;109.240;129.996;2992-631-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;129.996;;;;;
SLD-003247;008-010-019;GABINETE AEREO;ESTANTES;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;99.800;118.762;2345-862-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;118.762;;;;;
SLD-003248;008-003-001;CAJONERA;CAJONERAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;134.990;160.638;3898-7-SE21;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;160.638;;;;;
SLD-003249;007-004-003;IMPRESORA MULTIFUNCIONAL;IMPRESORAS;MAQUINAS Y EQUIPOS DE OFICINA;MAQUINAS Y EQUIPOS DE OFICINAS;141-04-00-000-000-000;EPSON;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;452.507;538.483;4928-151-SE24;SI;ACTIVO FIJO;3;36;27;9;27;14.958;134.622;403.861;;;;;
SLD-003250;002-015-007;CARRO TOMA MUESTRA;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;620.000;737.800;3512-740-SE24;SI;ACTIVO FIJO;8;96;72;24;72;7.685;184.440;553.360;;;;;
SLD-003251;002-015-032;TALLIMETRO;OTRO MOBILIARIO MEDICO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;91.500;108.885;1660-1066-SE19;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;108.885;;;;;
SLD-003252;009-004-001;AIRE ACONDICIONADO DE PARED;EQUIPOS DE CLIMATIZACION;OTRAS M¡QUINAS Y EQUIPOS;MAQUINARIAS Y EQUIPOS;141-12-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;356.298;423.995;1271356-538-CM23;SI;ACTIVO FIJO;15;180;135;45;135;2.356;106.020;317.975;;;;;
SLD-003253;002-011-029;NEGATOSCOPIO;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;ARQUIMED;UNA CARA;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;129.600;154.224;2311-355-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;154.224;;;;;
SLD-003254;008-010-020;GABINETE BAJO;ESTANTES;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;125.990;149.928;4769-101-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;149.928;;;;;
SLD-003255;002-011-002;BALANZA BASCULA MECANICA;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;399.900;475.881;4197-638-SE23;SI;ACTIVO FIJO;8;96;72;24;72;4.957;118.968;356.913;;;;;
SLD-003256;002-011-049;TOMADOR DE PRESION DIGITAL;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;HEM-7120;20211200912LG;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;53.000;63.070;3561-149-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;63.070;;;;;
SLD-003257;002-011-033;PODOSCOPIO;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;136.840;162.840;2452-1232-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;162.840;;;;;
SLD-003258;002-011-033;PODOSCOPIO;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BOX 6 MÈDICO;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;136.840;162.840;2452-1232-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;162.840;;;;;
SLD-003259;008-010-020;GABINETE BAJO;ESTANTES;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;125.990;149.928;4769-101-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;149.928;;;;;
SLD-003260;008-010-010;ESTANTE 2 PUERTAS;ESTANTES;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;170.000;202.300;2387-445-SE23;SI;ACTIVO FIJO;7;84;63;21;63;2.408;50.568;151.732;;;;;
SLD-003261;008-010-020;GABINETE BAJO;ESTANTES;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;125.990;149.928;4769-101-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;149.928;;;;;
SLD-003262;007-004-003;IMPRESORA MULTIFUNCIONAL;IMPRESORAS;MAQUINAS Y EQUIPOS DE OFICINA;MAQUINAS Y EQUIPOS DE OFICINAS;141-04-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;452.507;538.483;4928-151-SE24;SI;ACTIVO FIJO;3;36;27;9;27;14.958;134.622;403.861;;;;;
SLD-003263;007-004-003;IMPRESORA MULTIFUNCIONAL;IMPRESORAS;MAQUINAS Y EQUIPOS DE OFICINA;MAQUINAS Y EQUIPOS DE OFICINAS;141-04-00-000-000-000;EPSON;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;452.507;538.483;4928-151-SE24;SI;ACTIVO FIJO;3;36;27;9;27;14.958;134.622;403.861;;;;;
SLD-003264;008-008-008;ESCRITORIO SIMPLE;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;54.000;64.260;3081-15-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;64.260;;;;;
SLD-003265;008-003-001;CAJONERA;CAJONERAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;134.990;160.638;3898-7-SE21;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;160.638;;;;;
SLD-003266;008-003-001;CAJONERA;CAJONERAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;134.990;160.638;3898-7-SE21;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;160.638;;;;;
SLD-003267;008-026-005;SILLA DE ESCRITORIO GIRATORIA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;109.240;129.996;2992-631-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;129.996;;;;;
SLD-003268;008-026-005;SILLA DE ESCRITORIO GIRATORIA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;109.240;129.996;2992-631-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;129.996;;;;;
SLD-003269;008-026-005;SILLA DE ESCRITORIO GIRATORIA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;109.240;129.996;2992-631-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;129.996;;;;;
SLD-003270;004-003-001;COMPUTADOR ALL IN ONE;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;HP;PROONE 400;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;672.258;799.987;4173-299-SE22;SI;ACTIVO FIJO;6;72;54;18;54;11.111;199.998;599.989;;;;;
SLD-003271;004-003-001;COMPUTADOR ALL IN ONE;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;HP;PROONE 400;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;672.258;799.987;4173-299-SE22;SI;ACTIVO FIJO;6;72;54;18;54;11.111;199.998;599.989;;;;;
SLD-003272;004-003-001;COMPUTADOR ALL IN ONE;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;HP;PROONE 400;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;672.258;799.987;4173-299-SE22;SI;ACTIVO FIJO;6;72;54;18;54;11.111;199.998;599.989;;;;;
SLD-003273;007-002-001;TELEFONO IP;TELEFONO;MAQUINAS Y EQUIPOS DE OFICINA;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;CISCO;CP-3905;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;65.000;77.350;838104-968-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;77.350;;;;;
SLD-003274;007-002-001;TELEFONO IP;TELEFONO;MAQUINAS Y EQUIPOS DE OFICINA;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;CISCO;CP-3905;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;65.000;77.350;838104-968-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;77.350;;;;;
SLD-003275;002-013-001;CALEFACTOR ELECTRICO;EQUIPOS DE CLIMATIZACION;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOMER;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;70.000;83.300;898-2442-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;83.300;;;;;
SLD-003276;007-004-003;IMPRESORA MULTIFUNCIONAL;IMPRESORAS;MAQUINAS Y EQUIPOS DE OFICINA;MAQUINAS Y EQUIPOS DE OFICINAS;141-04-00-000-000-000;EPSON;;;;PROPIO;;SALA DE ATENCIÛN URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;452.507;538.483;4928-151-SE24;SI;ACTIVO FIJO;3;36;27;9;27;14.958;134.622;403.861;;;;;
SLD-003277;002-001-011;REFRIGERADOR DOMESTICO;DE CASINO;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;SALA DE ATENCIÛN URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;333.030;396.306;1092-243-SE23;SI;ACTIVO FIJO;9;108;81;27;81;3.670;99.090;297.216;;;;;
SLD-003278;002-011-036;REFRIGERADOR CLINICO;MAQUINARIAS Y EQUIPOS MEDICOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;MAQUINARIAS Y EQUIPOS PARA LA PRODUCCION O PRESTACION DE SERVICIOS;141-02-00-000-000-000;;;;;PROPIO;;SALA DE ATENCIÛN URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;280.000;333.200;2974-577-SE24;SI;ACTIVO FIJO;8;96;72;24;72;3.471;83.304;249.896;;;;;
SLD-003279;007-002-001;TELEFONO IP;TELEFONO;MAQUINAS Y EQUIPOS DE OFICINA;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ATENCIÛN URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;65.000;77.350;838104-968-AG24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;77.350;;;;;
SLD-003280;004-003-001;COMPUTADOR ALL IN ONE;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;;NEO;;;PROPIO;;SALA DE ATENCIÛN URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;672.258;799.987;4173-299-SE22;SI;ACTIVO FIJO;6;72;54;18;54;11.111;199.998;599.989;;;;;
SLD-003281;008-019-035;MUEBLE LAVAMANOS;OTRO MOBILIARIO;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;MIXTO;;;PROPIO;;SALA DE ATENCIÛN URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;2.560.000;3.046.400;4769-159-SE22;SI;ACTIVO FIJO;7;84;63;21;63;36.267;761.607;2.284.793;;;;;
SLD-003282;008-010-010;ESTANTE 2 PUERTAS;ESTANTES;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;BODEGA ACEO URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;170.000;202.300;2387-445-SE23;SI;ACTIVO FIJO;7;84;63;21;63;2.408;50.568;151.732;;;;;
SLD-003283;008-010-019;GABINETE AEREO;ESTANTES;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BODEGA ACEO URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;99.800;118.762;2345-862-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;118.762;;;;;
SLD-003284;008-016-013;MESA MULTIUSO;MESAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;BODEGA ACEO URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;REGULAR;115.000;136.850;3486-653-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;136.850;;;;;
SLD-003285;008-003-001;CAJONERA;CAJONERAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOME URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;134.990;160.638;3898-7-SE21;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;160.638;;;;;
SLD-003286;008-026-005;SILLA DE ESCRITORIO GIRATORIA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOME URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;109.240;129.996;2992-631-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;129.996;;;;;
SLD-003287;004-003-001;COMPUTADOR ALL IN ONE;COMPUTADOR;EQUIPOS COMPUTACIONALES Y PERIFERICOS;EQUIPOS COMPUTACIONALES Y PERIFERICOS;141-08-00-000-000-000;HP;;MXL7501HJT;;PROPIO;;SOME URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;672.258;799.987;4173-299-SE22;SI;ACTIVO FIJO;6;72;54;18;54;11.111;199.998;599.989;;;;;
SLD-003288;007-004-003;IMPRESORA MULTIFUNCIONAL;IMPRESORAS;MAQUINAS Y EQUIPOS DE OFICINA;MAQUINAS Y EQUIPOS DE OFICINAS;141-04-00-000-000-000;EPSON;;;;PROPIO;;SOME URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;452.507;538.483;4928-151-SE24;SI;ACTIVO FIJO;3;36;27;9;27;14.958;134.622;403.861;;;;;
SLD-003289;008-008-008;ESCRITORIO SIMPLE;ESCRITORIOS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOME URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;54.000;64.260;3081-15-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;64.260;;;;;
SLD-003290;008-003-001;CAJONERA;CAJONERAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SOME URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;134.990;160.638;3898-7-SE21;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;160.638;;;;;
SLD-003291;008-015-002;LOCKER METAL;LOCKER;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;SALA DE ESTAR URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;253.990;302.248;2582-96-SE23;SI;ACTIVO FIJO;7;84;63;21;63;3.598;75.558;226.690;;;;;
SLD-003292;008-015-002;LOCKER METAL;LOCKER;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;SALA DE ESTAR URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;253.990;302.248;2582-96-SE23;SI;ACTIVO FIJO;7;84;63;21;63;3.598;75.558;226.690;;;;;
SLD-003293;008-016-020;MESA REDONDA DE MADERA;MESAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESTAR URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;114.000;135.660;1051425-135-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;135.660;;;;;
SLD-003294;008-026-005;SILLA DE ESCRITORIO GIRATORIA;SILLAS;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESTAR URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;109.240;129.996;2992-631-SE24;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;129.996;;;;;
SLD-003295;008-017-002;MESON DE LABORATORIO;MESON;MUEBLES Y ENSERES;MATERIALES DE USO O CONSUMO;532-04-00-000-000-000;;;;;PROPIO;;SALA DE ESTAR URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;139.900;166.481;4469-787-SE23;SI;ADMINISTRATIVO;0;0;0;0;0;0;0;166.481;;;;;
SLD-003296;008-010-010;ESTANTE 2 PUERTAS;ESTANTES;MUEBLES Y ENSERES;MUEBLES Y ENSERES;141-06-00-000-000-000;;;;;PROPIO;;BODEGA URGENCIA;CESFAM NUEVO;DEPARTAMENTO DE SALUD MUNICIPAL;31-10-2024;BUENO;170.000;202.300;2387-445-SE23;SI;ACTIVO FIJO;7;84;63;21;63;2.408;50.568;151.732;;;;;
